ReturnID,OrderID,ReturnDate,Reason
16786,175117,11-04-2025,Damaged
16787,89204,05-09-2024,Late Delivery
16788,45642,13-12-2024,Late Delivery
16789,67435,03-05-2025,Damaged
16790,24355,07-10-2024,Wrong Item
16791,139545,06-12-2024,No Reason
16792,163544,24-05-2025,No Reason
16793,100577,24-07-2025,Wrong Item
16794,44801,28-11-2024,Late Delivery
16795,70294,23-10-2024,Wrong Item
16796,196051,14-06-2025,Damaged
16797,36081,16-11-2024,
16798,140189,09-02-2025,Late Delivery
16799,87576,05-09-2024,No Reason
16800,99236,09-12-2024,Damaged
16801,96260,18-11-2024,Wrong Item
16802,28242,13-02-2025,No Reason
16803,138135,20-01-2025,
16805,16998,24-09-2024,No Reason
16806,95090,20-12-2024,Damaged
16807,107409,12-06-2025,Damaged
16808,101006,25-12-2024,Damaged
16809,137134,09-08-2025,
16810,86402,01-09-2024,No Reason
16811,73002,21-07-2025,Wrong Item
16812,82561,26-06-2025,Damaged
16813,113141,09-01-2025,No Reason
16814,57138,26-05-2025,Wrong Item
16815,176383,,Late Delivery
16816,31694,22-05-2025,Late Delivery
16817,172982,03-04-2025,Late Delivery
16818,106047,15-08-2025,
16819,27794,04-05-2025,Late Delivery
16820,48117,19-12-2024,Late Delivery
16821,6553,18-12-2024,Late Delivery
16822,191724,12-05-2025,Damaged
16823,87220,21-11-2024,
16824,99531,31-10-2024,Damaged
16825,191471,03-07-2025,Late Delivery
16826,184565,06-09-2024,Damaged
16827,109836,04-07-2025,Damaged
16828,109113,29-10-2024,Late Delivery
16829,36167,17-09-2024,
16830,99916,17-12-2024,Late Delivery
16831,160329,07-09-2024,Wrong Item
16832,10093,20-09-2024,No Reason
16834,123994,12-01-2025,Late Delivery
16835,115041,04-05-2025,Damaged
16836,71007,27-08-2025,Late Delivery
16837,38291,07-09-2024,Wrong Item
16838,130480,18-11-2024,No Reason
16839,73911,17-02-2025,No Reason
16841,178,14-08-2025,
16843,81351,15-02-2025,
16844,94070,09-08-2025,Late Delivery
16845,56732,23-07-2025,No Reason
16846,118134,29-12-2024,Wrong Item
16847,102344,02-05-2025,Late Delivery
16848,164087,30-07-2025,
16849,140580,11-08-2025,Wrong Item
16850,164571,25-01-2025,No Reason
16851,174410,14-02-2025,
16852,60001,18-03-2025,Wrong Item
16853,129610,07-08-2025,Late Delivery
16854,60385,09-01-2025,Damaged
16855,137715,13-11-2024,No Reason
16856,148803,07-06-2025,No Reason
16857,5255,06-11-2024,Damaged
16858,172031,06-07-2025,Wrong Item
16859,57847,07-01-2025,Wrong Item
16860,798,,Wrong Item
16861,122725,25-07-2025,No Reason
16862,84442,05-05-2025,No Reason
16863,180064,,Damaged
16864,52640,24-01-2025,Late Delivery
16865,44559,19-12-2024,Wrong Item
16867,121478,24-10-2024,
16868,162962,25-01-2025,Wrong Item
16869,21944,29-06-2025,Damaged
16870,105621,17-10-2024,Wrong Item
16872,117849,01-11-2024,No Reason
16873,120399,17-06-2025,Late Delivery
16875,47431,10-12-2024,Late Delivery
16876,100594,10-07-2025,Damaged
16877,102257,07-05-2025,Late Delivery
16878,110079,17-07-2025,Wrong Item
16879,117790,10-03-2025,Late Delivery
16881,49494,02-06-2025,Late Delivery
16882,154186,19-10-2024,Damaged
16883,58774,15-07-2025,Wrong Item
16884,105727,,Damaged
16885,100006,26-02-2025,Wrong Item
16886,126167,14-05-2025,Damaged
16887,50003,13-01-2025,
16888,67242,07-05-2025,Wrong Item
16890,65430,26-07-2025,Damaged
16891,27381,27-10-2024,Late Delivery
16892,84169,09-06-2025,No Reason
16893,100835,18-06-2025,
16895,104022,01-01-2025,No Reason
16896,18674,11-06-2025,No Reason
16897,33233,23-02-2025,No Reason
16898,15883,05-12-2024,Late Delivery
16899,99886,24-07-2025,Wrong Item
16900,135918,19-08-2025,Late Delivery
16902,99,25-02-2025,Damaged
16903,154817,18-07-2025,Wrong Item
16904,10353,27-12-2024,Wrong Item
16906,41189,21-07-2025,Damaged
16907,119687,04-07-2025,Damaged
16908,196932,13-09-2024,Late Delivery
16909,84612,12-06-2025,Damaged
16910,194395,14-10-2024,No Reason
16911,1180,01-12-2024,No Reason
16912,172954,29-10-2024,Late Delivery
16913,69739,05-10-2024,Wrong Item
16914,145266,19-03-2025,Damaged
16915,45708,23-01-2025,No Reason
16916,160256,08-09-2024,No Reason
16917,68438,19-11-2024,Damaged
16918,85454,15-02-2025,
16921,149566,08-06-2025,Damaged
16922,6014,20-10-2024,Wrong Item
16923,86593,23-08-2025,Damaged
16924,199598,16-07-2025,No Reason
16925,47974,16-12-2024,Wrong Item
16926,129740,16-07-2025,Damaged
16927,189964,23-06-2025,Wrong Item
16928,92867,29-03-2025,Wrong Item
16929,149289,29-05-2025,
16930,112374,04-08-2025,Damaged
16931,60564,12-12-2024,
16932,158033,24-01-2025,Damaged
16933,82518,19-05-2025,Damaged
16934,116713,08-12-2024,
16935,718,28-02-2025,Late Delivery
16936,190436,06-09-2024,
16937,174807,06-12-2024,
16938,91362,16-07-2025,Damaged
16939,30746,06-03-2025,
16940,83418,27-02-2025,No Reason
16941,167640,27-04-2025,Late Delivery
16942,54862,06-08-2025,Late Delivery
16943,26486,03-06-2025,
16944,33795,19-08-2025,Wrong Item
16946,56623,27-01-2025,Damaged
16947,199575,16-12-2024,Late Delivery
16948,105693,01-09-2024,Wrong Item
16949,180490,26-03-2025,No Reason
16950,56095,,Damaged
16951,147915,28-06-2025,Wrong Item
16952,197704,21-10-2024,Wrong Item
16954,94216,23-03-2025,Damaged
16955,177927,12-10-2024,No Reason
16956,53218,,Damaged
16957,153957,12-08-2025,No Reason
16958,119511,15-03-2025,No Reason
16959,177568,21-11-2024,Damaged
16960,113008,09-07-2025,No Reason
16961,60291,08-02-2025,Late Delivery
16962,127091,22-10-2024,
16963,152850,27-12-2024,No Reason
16964,128502,12-12-2024,Damaged
16965,71993,20-05-2025,Damaged
16967,175945,24-09-2024,Late Delivery
16968,21151,03-07-2025,Late Delivery
16969,187788,04-10-2024,No Reason
16970,162746,16-09-2024,Damaged
16971,149646,18-09-2024,No Reason
16972,5628,21-09-2024,Wrong Item
16973,31133,14-05-2025,Late Delivery
16974,79156,22-10-2024,Late Delivery
16975,174149,02-01-2025,Late Delivery
16976,103463,28-11-2024,Damaged
16977,169173,26-06-2025,Damaged
16978,152450,24-08-2025,Damaged
16979,128590,27-09-2024,Late Delivery
16980,135963,29-01-2025,
16981,174394,10-05-2025,Wrong Item
16982,124745,17-08-2025,
16984,113193,17-10-2024,Late Delivery
16985,183529,18-07-2025,No Reason
16986,59989,13-02-2025,No Reason
16987,138350,12-02-2025,No Reason
16988,160201,11-10-2024,Damaged
16989,191694,23-04-2025,Wrong Item
16990,28686,,Late Delivery
16991,137542,25-03-2025,Damaged
16992,42160,17-07-2025,Wrong Item
16994,128310,19-11-2024,No Reason
16995,62819,05-12-2024,No Reason
16996,46195,10-11-2024,Wrong Item
16997,198399,29-12-2024,Wrong Item
16998,196321,07-12-2024,Wrong Item
16999,19440,,
17000,87023,,Wrong Item
17001,195434,24-10-2024,Damaged
17002,50412,,Wrong Item
17003,186563,09-07-2025,Wrong Item
17004,194559,02-05-2025,Wrong Item
17005,166526,,Damaged
17006,150671,20-04-2025,Late Delivery
17008,185613,27-07-2025,Damaged
17009,191711,06-02-2025,No Reason
17010,57861,03-09-2024,No Reason
17012,149576,08-05-2025,Late Delivery
17013,75380,22-01-2025,Damaged
17014,159632,14-02-2025,Wrong Item
17015,45672,22-08-2025,Damaged
17016,91213,19-05-2025,Damaged
17017,44668,01-09-2024,No Reason
17018,182302,19-03-2025,Late Delivery
17019,112737,17-03-2025,Wrong Item
17020,172204,27-07-2025,No Reason
17021,114607,15-08-2025,Late Delivery
17022,161786,03-11-2024,Late Delivery
17023,117705,12-03-2025,Damaged
17024,54537,,Late Delivery
17025,51667,,No Reason
17026,72467,04-07-2025,Damaged
17027,26514,22-09-2024,Damaged
17028,173369,08-04-2025,Late Delivery
17029,14485,11-12-2024,Damaged
17030,164102,16-09-2024,
17031,112572,25-02-2025,Damaged
17032,120109,05-01-2025,Damaged
17033,46891,,
17034,110160,29-05-2025,No Reason
17035,104461,02-02-2025,Damaged
17036,185713,04-10-2024,Wrong Item
17037,72633,14-02-2025,Damaged
17038,43675,03-02-2025,Wrong Item
17039,79760,02-05-2025,Late Delivery
17040,92534,03-05-2025,Late Delivery
17041,150688,17-06-2025,Damaged
17042,78779,27-09-2024,Wrong Item
17043,139015,12-05-2025,No Reason
17044,132963,24-12-2024,Late Delivery
17045,141733,22-02-2025,No Reason
17046,87352,18-11-2024,Wrong Item
17048,117788,16-05-2025,Damaged
17049,90676,26-02-2025,Wrong Item
17050,52603,11-04-2025,Damaged
17051,59752,10-04-2025,Late Delivery
17053,141688,27-11-2024,No Reason
17054,90290,17-03-2025,Damaged
17055,189339,20-07-2025,Damaged
17056,139701,10-11-2024,Damaged
17057,124286,08-02-2025,Damaged
17058,192008,20-04-2025,Late Delivery
17060,143551,06-07-2025,Late Delivery
17061,171218,05-11-2024,No Reason
17062,52864,06-01-2025,Wrong Item
17063,190943,06-10-2024,Wrong Item
17064,162131,03-07-2025,No Reason
17065,142080,01-10-2024,Damaged
17066,37528,28-08-2025,Wrong Item
17067,197230,04-10-2024,No Reason
17068,5353,02-06-2025,Wrong Item
17069,66723,09-08-2025,No Reason
17070,187127,30-09-2024,Late Delivery
17071,27109,19-01-2025,
17072,194506,10-08-2025,Wrong Item
17074,72380,29-07-2025,Damaged
17075,147583,24-11-2024,Damaged
17077,76954,,Late Delivery
17078,179781,26-07-2025,No Reason
17079,70600,,Wrong Item
17080,149204,,Late Delivery
17081,5130,09-03-2025,Damaged
17082,146203,19-11-2024,Late Delivery
17083,10703,24-09-2024,Wrong Item
17084,13812,26-10-2024,Wrong Item
17085,197132,05-07-2025,Wrong Item
17086,12922,26-09-2024,Late Delivery
17087,21726,10-04-2025,Late Delivery
17088,153015,07-11-2024,No Reason
17089,33029,05-11-2024,Late Delivery
17090,105795,24-09-2024,No Reason
17093,135860,10-06-2025,Damaged
17094,9674,06-03-2025,Late Delivery
17095,155134,25-06-2025,Wrong Item
17096,150212,25-01-2025,
17097,155819,,No Reason
17098,138786,15-12-2024,Wrong Item
17099,38137,25-04-2025,Late Delivery
17100,630,26-05-2025,Damaged
17101,120054,18-11-2024,Late Delivery
17102,88628,08-03-2025,Late Delivery
17103,113754,21-03-2025,Late Delivery
17104,50115,31-10-2024,Wrong Item
17105,160057,17-11-2024,Wrong Item
17106,132398,15-08-2025,Damaged
17107,142359,16-01-2025,Wrong Item
17108,180454,19-07-2025,Wrong Item
17109,186598,10-03-2025,
17110,178137,15-02-2025,Wrong Item
17111,197852,22-08-2025,Damaged
17112,111248,13-12-2024,No Reason
17113,147140,10-03-2025,Late Delivery
17114,117030,13-01-2025,Late Delivery
17115,122120,06-09-2024,No Reason
17116,90192,05-11-2024,Damaged
17117,159762,24-01-2025,Wrong Item
17118,7831,13-04-2025,Damaged
17119,84232,06-02-2025,Wrong Item
17120,13971,28-03-2025,Wrong Item
17121,57862,30-10-2024,Wrong Item
17122,23929,30-08-2024,Damaged
17123,77848,05-11-2024,Damaged
17124,157852,07-04-2025,No Reason
17125,147277,19-07-2025,Late Delivery
17126,196361,01-12-2024,Wrong Item
17127,8246,29-07-2025,Wrong Item
17128,40610,11-04-2025,No Reason
17129,96398,24-05-2025,Late Delivery
17130,151501,26-12-2024,
17132,14879,14-09-2024,Damaged
17133,86534,,Damaged
17134,34233,07-10-2024,Damaged
17135,107266,04-06-2025,No Reason
17137,158427,07-03-2025,Late Delivery
17138,69142,24-11-2024,Damaged
17139,60856,20-11-2024,No Reason
17140,168027,11-07-2025,No Reason
17141,94364,09-05-2025,Wrong Item
17142,45263,04-11-2024,No Reason
17144,19994,,Late Delivery
17145,42539,30-11-2024,Wrong Item
17146,174849,01-12-2024,Wrong Item
17147,85466,05-10-2024,Late Delivery
17148,114515,30-03-2025,No Reason
17149,196047,23-05-2025,Damaged
17150,82309,21-12-2024,No Reason
17151,166715,04-11-2024,Wrong Item
17152,25653,06-03-2025,Wrong Item
17153,92146,29-03-2025,Wrong Item
17154,141075,01-04-2025,Late Delivery
17155,172305,27-03-2025,Wrong Item
17156,143944,21-09-2024,No Reason
17157,146568,21-05-2025,Damaged
17158,92241,02-02-2025,No Reason
17159,36251,25-10-2024,Late Delivery
17160,51058,20-01-2025,
17161,25181,17-06-2025,Wrong Item
17162,60263,18-02-2025,
17163,123912,10-01-2025,Damaged
17165,101769,11-10-2024,
17166,135674,01-10-2024,No Reason
17167,197199,19-09-2024,Late Delivery
17168,67360,14-02-2025,Wrong Item
17169,60948,30-05-2025,Late Delivery
17170,45880,08-09-2024,Wrong Item
17171,133913,16-02-2025,Wrong Item
17173,178263,05-03-2025,No Reason
17174,139160,16-02-2025,No Reason
17175,150678,,No Reason
17176,68267,04-06-2025,Damaged
17177,95611,18-04-2025,Wrong Item
17178,187454,11-09-2024,Late Delivery
17179,44955,23-04-2025,Damaged
17180,33414,,Damaged
17181,16479,02-10-2024,Damaged
17182,88264,,No Reason
17183,82500,28-08-2025,No Reason
17184,179437,22-06-2025,Late Delivery
17185,65427,28-08-2025,Damaged
17187,66546,24-08-2025,Wrong Item
17190,197408,07-09-2024,Wrong Item
17191,60803,27-11-2024,Wrong Item
17192,189830,04-02-2025,
17193,164613,,Wrong Item
17194,137020,27-01-2025,Late Delivery
17195,83844,09-11-2024,Wrong Item
17196,196566,01-04-2025,Late Delivery
17197,176210,28-08-2025,Wrong Item
17199,2527,01-08-2025,No Reason
17200,151708,04-06-2025,Wrong Item
17201,179915,04-05-2025,No Reason
17202,102720,,Damaged
17203,7610,30-09-2024,
17204,182898,25-05-2025,Damaged
17205,6164,28-06-2025,Damaged
17206,57006,30-05-2025,Wrong Item
17207,41009,30-11-2024,
17208,111573,12-10-2024,No Reason
17209,179934,23-05-2025,Late Delivery
17210,134736,13-01-2025,Damaged
17211,69152,06-08-2025,
17212,157821,29-11-2024,
17213,104590,07-04-2025,Wrong Item
17214,17052,22-04-2025,Wrong Item
17215,193725,13-04-2025,No Reason
17216,67756,01-12-2024,Late Delivery
17217,93361,27-03-2025,Damaged
17218,49785,22-06-2025,
17219,198032,28-01-2025,Damaged
17220,98047,20-07-2025,No Reason
17221,34307,10-02-2025,Damaged
17223,25907,21-10-2024,Wrong Item
17224,66735,31-01-2025,Damaged
17225,27211,,Late Delivery
17226,90165,27-06-2025,Wrong Item
17227,105867,15-09-2024,Damaged
17228,153011,20-11-2024,Late Delivery
17229,113500,11-07-2025,Late Delivery
17230,76567,29-03-2025,
17231,3539,26-06-2025,No Reason
17232,179950,29-05-2025,Wrong Item
17233,139663,02-09-2024,Damaged
17234,60117,12-12-2024,Wrong Item
17235,186883,,Damaged
17236,170409,15-04-2025,Wrong Item
17237,24501,14-02-2025,Late Delivery
17239,2558,16-05-2025,No Reason
17240,148723,,Damaged
17241,90857,15-03-2025,Wrong Item
17243,84602,27-10-2024,Late Delivery
17245,38588,15-12-2024,Damaged
17246,137506,09-10-2024,No Reason
17247,72162,08-03-2025,Late Delivery
17248,166695,08-03-2025,Damaged
17249,158298,,No Reason
17250,28901,18-03-2025,Late Delivery
17251,46944,07-05-2025,No Reason
17252,58566,17-01-2025,No Reason
17253,170540,15-12-2024,Wrong Item
17254,172979,01-03-2025,Wrong Item
17255,126246,04-07-2025,Wrong Item
17256,126630,05-08-2025,Late Delivery
17257,59090,08-08-2025,No Reason
17258,76758,29-06-2025,No Reason
17259,68215,28-04-2025,
17260,133527,24-04-2025,Wrong Item
17261,173604,08-07-2025,Late Delivery
17262,44082,11-08-2025,No Reason
17263,86645,02-08-2025,No Reason
17264,66197,16-03-2025,No Reason
17265,69057,12-07-2025,Late Delivery
17266,5439,28-07-2025,Damaged
17267,24580,07-02-2025,
17268,131643,14-12-2024,Late Delivery
17269,52271,30-11-2024,Late Delivery
17270,106821,,No Reason
17271,155266,27-06-2025,Late Delivery
17272,127373,03-11-2024,Damaged
17273,108078,21-11-2024,Late Delivery
17274,136529,03-06-2025,Late Delivery
17275,58426,28-09-2024,Damaged
17276,37096,05-07-2025,Late Delivery
17277,154783,23-11-2024,Damaged
17278,195757,16-02-2025,Wrong Item
17279,162296,,Wrong Item
17280,81812,15-07-2025,Wrong Item
17281,6547,05-11-2024,
17282,75572,03-07-2025,No Reason
17283,107010,04-10-2024,Wrong Item
17284,159605,25-05-2025,Late Delivery
17285,45022,01-01-2025,Late Delivery
17287,149294,20-01-2025,No Reason
17288,163118,16-10-2024,Damaged
17289,127118,10-05-2025,Damaged
17290,137103,26-03-2025,No Reason
17291,93956,16-07-2025,No Reason
17292,140230,08-12-2024,No Reason
17293,59457,07-08-2025,No Reason
17294,181465,31-07-2025,Late Delivery
17295,84885,16-02-2025,No Reason
17296,43703,27-04-2025,Late Delivery
17298,165609,25-06-2025,Damaged
17300,161871,,Damaged
17301,142664,20-09-2024,Damaged
17302,192909,18-05-2025,Damaged
17303,92652,13-03-2025,Damaged
17304,193088,18-09-2024,Wrong Item
17305,191868,07-10-2024,
17306,131702,02-07-2025,
17307,29260,12-12-2024,Late Delivery
17308,100298,,Wrong Item
17311,33555,20-01-2025,Damaged
17314,103121,10-10-2024,Wrong Item
17315,146965,19-04-2025,Late Delivery
17316,119948,14-06-2025,Wrong Item
17317,139352,08-03-2025,Damaged
17318,132440,09-07-2025,No Reason
17319,57899,15-08-2025,No Reason
17320,191708,10-08-2025,Late Delivery
17321,224,09-11-2024,Late Delivery
17322,63784,08-05-2025,Late Delivery
17323,107498,17-10-2024,Late Delivery
17324,197104,04-02-2025,Wrong Item
17325,194891,,Wrong Item
17326,65672,25-11-2024,No Reason
17327,123819,27-07-2025,Damaged
17328,79910,,Wrong Item
17329,12581,24-02-2025,Wrong Item
17330,198482,,Wrong Item
17331,57329,24-11-2024,Wrong Item
17332,16131,20-05-2025,Damaged
17333,80642,28-07-2025,No Reason
17334,78078,23-05-2025,Wrong Item
17335,78490,23-07-2025,Late Delivery
17336,86133,27-11-2024,Wrong Item
17337,55637,03-11-2024,Wrong Item
17338,58635,21-09-2024,Damaged
17339,86793,17-07-2025,No Reason
17340,91650,04-07-2025,No Reason
17341,148767,21-12-2024,Damaged
17342,139301,21-08-2025,No Reason
17343,71747,02-01-2025,Damaged
17344,15860,05-04-2025,No Reason
17345,100789,18-04-2025,Damaged
17346,193582,26-11-2024,Damaged
17347,22717,22-12-2024,Wrong Item
17348,141060,21-03-2025,Wrong Item
17349,122290,13-08-2025,Wrong Item
17350,101704,09-03-2025,
17351,128101,15-11-2024,Late Delivery
17352,127098,21-12-2024,Damaged
17353,171937,24-08-2025,Damaged
17354,182975,04-04-2025,
17355,167314,31-01-2025,Late Delivery
17357,52684,01-05-2025,Late Delivery
17359,162447,21-11-2024,Late Delivery
17360,60130,26-01-2025,No Reason
17361,6200,15-05-2025,Damaged
17362,139300,29-04-2025,No Reason
17363,13519,25-09-2024,No Reason
17364,42436,05-02-2025,Wrong Item
17365,137139,24-04-2025,Late Delivery
17366,115663,14-09-2024,No Reason
17367,191402,17-03-2025,Late Delivery
17368,16143,20-05-2025,Late Delivery
17369,156801,16-04-2025,Wrong Item
17370,9467,04-07-2025,No Reason
17371,186463,11-02-2025,Late Delivery
17373,75424,08-02-2025,Wrong Item
17374,32143,09-01-2025,Damaged
17375,163735,28-11-2024,Late Delivery
17376,190037,02-06-2025,Wrong Item
17377,2200,05-02-2025,
17378,171980,25-07-2025,Wrong Item
17380,179386,04-05-2025,No Reason
17381,195586,26-08-2025,Damaged
17382,46123,28-08-2025,No Reason
17383,8369,04-08-2025,Damaged
17384,126770,23-04-2025,Wrong Item
17385,3225,28-11-2024,Late Delivery
17386,44015,03-09-2024,Late Delivery
17387,112644,16-12-2024,Damaged
17388,45591,08-11-2024,Damaged
17389,8097,09-09-2024,Wrong Item
17390,199359,20-03-2025,No Reason
17391,182058,25-01-2025,Wrong Item
17392,16566,29-05-2025,Wrong Item
17393,38022,29-06-2025,No Reason
17394,116554,09-04-2025,Damaged
17395,125281,12-05-2025,Wrong Item
17396,155011,09-04-2025,Damaged
17397,162791,31-01-2025,Late Delivery
17398,74347,07-12-2024,
17399,133203,15-01-2025,Damaged
17400,164075,07-07-2025,No Reason
17401,159547,14-05-2025,Damaged
17402,181802,09-02-2025,Wrong Item
17404,29489,04-01-2025,Damaged
17405,108253,08-05-2025,Late Delivery
17406,65151,06-01-2025,
17408,86555,29-05-2025,Late Delivery
17409,78722,24-08-2025,Late Delivery
17410,39273,17-06-2025,
17411,184958,10-03-2025,No Reason
17412,146275,,Damaged
17413,120087,,Late Delivery
17414,27110,24-07-2025,Damaged
17415,109314,01-03-2025,Late Delivery
17416,129222,23-09-2024,No Reason
17417,39633,31-08-2024,Wrong Item
17418,62256,01-11-2024,Late Delivery
17419,83833,26-04-2025,No Reason
17420,142293,26-11-2024,Damaged
17421,196627,06-02-2025,No Reason
17422,127823,17-09-2024,Damaged
17423,18023,11-09-2024,Damaged
17424,107969,23-09-2024,Wrong Item
17425,68870,04-05-2025,Late Delivery
17426,180030,16-12-2024,Wrong Item
17427,184839,25-12-2024,Wrong Item
17428,71902,17-05-2025,Late Delivery
17429,39028,,Damaged
17430,180632,24-08-2025,Damaged
17431,66074,11-12-2024,Damaged
17432,38922,07-07-2025,Damaged
17433,148939,03-05-2025,Damaged
17434,110465,26-07-2025,Wrong Item
17437,111906,24-06-2025,
17438,113496,28-05-2025,No Reason
17439,40157,01-11-2024,Damaged
17440,178194,14-07-2025,Damaged
17442,57410,04-07-2025,
17443,17945,08-01-2025,Late Delivery
17444,194229,15-07-2025,Late Delivery
17445,102871,05-06-2025,Wrong Item
17446,44458,24-10-2024,Damaged
17447,127473,07-10-2024,Wrong Item
17448,57186,29-11-2024,
17449,146041,20-03-2025,Damaged
17450,105204,05-09-2024,Wrong Item
17451,76269,29-04-2025,Late Delivery
17452,28076,05-02-2025,No Reason
17453,154694,30-05-2025,No Reason
17455,23694,,Late Delivery
17456,54478,22-01-2025,Damaged
17457,116952,28-11-2024,No Reason
17458,120459,09-05-2025,Wrong Item
17460,166288,19-01-2025,Damaged
17461,153829,27-10-2024,Wrong Item
17462,81648,05-09-2024,No Reason
17463,177426,21-07-2025,Wrong Item
17464,195587,28-10-2024,Wrong Item
17465,176708,17-07-2025,Wrong Item
17466,84916,17-07-2025,Wrong Item
17467,177661,15-05-2025,Damaged
17468,1470,05-03-2025,Wrong Item
17469,166688,14-11-2024,No Reason
17470,44433,06-06-2025,Late Delivery
17471,163166,09-10-2024,Late Delivery
17472,115984,04-07-2025,No Reason
17473,5751,27-01-2025,No Reason
17474,68174,29-09-2024,No Reason
17475,118059,05-03-2025,No Reason
17476,116289,15-04-2025,No Reason
17477,94917,09-05-2025,Wrong Item
17478,96875,10-12-2024,No Reason
17479,123543,16-10-2024,No Reason
17480,171926,28-12-2024,Wrong Item
17481,90186,19-01-2025,Late Delivery
17482,84544,28-05-2025,No Reason
17484,186713,27-10-2024,No Reason
17485,113420,,Damaged
17487,115438,14-07-2025,Damaged
17488,94207,14-12-2024,Late Delivery
17489,155116,22-06-2025,Wrong Item
17491,134828,13-10-2024,Wrong Item
17492,170362,28-08-2025,Damaged
17493,16945,15-10-2024,Late Delivery
17494,106819,16-09-2024,No Reason
17495,96507,29-05-2025,No Reason
17496,100125,12-11-2024,No Reason
17497,138853,25-09-2024,Wrong Item
17498,93955,21-03-2025,Damaged
17499,162112,16-11-2024,Wrong Item
17501,140953,18-03-2025,Late Delivery
17503,88663,14-06-2025,No Reason
17504,31761,04-01-2025,Late Delivery
17505,196520,09-06-2025,Late Delivery
17506,138730,11-05-2025,Damaged
17507,162004,12-08-2025,Wrong Item
17508,55789,09-01-2025,Late Delivery
17509,54143,27-12-2024,Wrong Item
17510,59954,30-09-2024,Wrong Item
17511,86757,06-12-2024,Damaged
17513,112421,06-04-2025,Wrong Item
17514,85015,29-01-2025,Damaged
17515,82755,11-01-2025,Wrong Item
17516,110246,21-04-2025,Wrong Item
17517,45053,22-03-2025,
17518,109719,24-09-2024,Wrong Item
17519,4895,02-01-2025,Wrong Item
17520,70026,05-03-2025,Damaged
17521,133850,31-08-2024,Late Delivery
17522,69166,30-07-2025,Damaged
17523,121992,14-03-2025,Damaged
17524,18332,26-12-2024,Wrong Item
17525,165631,18-03-2025,Damaged
17527,60891,30-07-2025,Late Delivery
17528,87423,08-10-2024,Late Delivery
17529,105000,22-12-2024,Wrong Item
17531,135386,15-10-2024,No Reason
17532,78515,,Late Delivery
17533,83325,03-06-2025,No Reason
17534,123735,03-09-2024,No Reason
17535,113997,,Late Delivery
17536,80730,01-12-2024,Damaged
17537,99312,26-10-2024,Damaged
17538,163789,04-08-2025,Damaged
17539,120837,13-12-2024,Late Delivery
17540,183592,24-03-2025,No Reason
17541,15906,15-01-2025,Damaged
17542,148645,03-05-2025,Damaged
17543,175659,28-05-2025,Damaged
17544,105744,18-12-2024,Damaged
17545,114248,14-10-2024,Late Delivery
17546,157197,29-08-2024,Late Delivery
17547,147128,23-05-2025,Late Delivery
17548,198850,06-10-2024,
17549,67366,25-05-2025,Wrong Item
17550,159754,03-07-2025,Late Delivery
17551,92647,26-09-2024,Late Delivery
17552,138650,23-02-2025,Late Delivery
17553,84991,,Wrong Item
17554,179495,12-01-2025,Late Delivery
17555,110779,09-08-2025,Wrong Item
17556,57951,21-07-2025,Damaged
17557,176562,25-09-2024,No Reason
17558,155663,07-01-2025,Late Delivery
17559,40661,02-07-2025,No Reason
17560,26098,19-04-2025,No Reason
17562,152889,,Damaged
17563,84151,28-03-2025,No Reason
17565,190216,09-02-2025,Damaged
17566,142787,23-01-2025,
17567,43113,07-03-2025,Wrong Item
17568,61015,12-10-2024,Damaged
17570,157459,02-12-2024,No Reason
17571,9380,04-12-2024,No Reason
17572,91891,20-11-2024,Late Delivery
17573,93744,29-07-2025,Damaged
17574,191390,27-09-2024,Wrong Item
17575,167846,18-03-2025,No Reason
17577,33710,10-10-2024,No Reason
17578,33480,15-04-2025,Wrong Item
17579,48768,19-07-2025,No Reason
17580,110094,30-12-2024,No Reason
17581,37972,22-09-2024,No Reason
17582,27226,30-01-2025,No Reason
17583,189671,11-09-2024,Damaged
17584,60914,27-03-2025,
17586,46464,16-09-2024,
17587,24719,24-03-2025,
17588,75306,21-06-2025,
17589,131536,10-06-2025,Late Delivery
17590,121145,07-01-2025,Wrong Item
17591,34915,15-01-2025,Damaged
17592,37086,13-05-2025,Damaged
17593,75128,01-11-2024,Late Delivery
17594,37269,24-04-2025,
17595,138904,14-06-2025,Late Delivery
17596,172054,24-09-2024,Damaged
17597,140437,24-04-2025,
17598,159594,06-03-2025,
17599,50085,06-05-2025,No Reason
17601,134756,26-04-2025,No Reason
17602,91982,,No Reason
17603,109576,04-10-2024,No Reason
17605,145244,21-09-2024,No Reason
17606,15339,,
17607,194208,17-02-2025,Late Delivery
17608,128362,05-09-2024,Wrong Item
17610,132531,16-03-2025,Late Delivery
17612,93771,30-10-2024,No Reason
17613,175019,,Wrong Item
17614,148366,11-04-2025,
17615,127547,09-12-2024,Late Delivery
17616,98575,27-01-2025,Damaged
17617,91226,,
17619,187249,15-11-2024,Late Delivery
17620,138028,28-12-2024,
17621,24133,10-09-2024,Wrong Item
17622,172855,,Late Delivery
17623,138682,,No Reason
17624,46471,19-09-2024,Wrong Item
17625,143252,16-11-2024,No Reason
17626,106802,02-06-2025,Damaged
17627,109492,27-03-2025,
17628,87831,27-01-2025,Damaged
17629,146921,,Damaged
17630,158689,,Wrong Item
17631,173224,01-02-2025,Late Delivery
17632,97634,22-10-2024,Damaged
17633,97420,19-06-2025,Damaged
